customer_id,unit_price,is_promotion,holiday_name,weather_condition,customer_segment,product_id,customer_income,competitor_price,marketing_spend,product_name,lead_time,stock_level,supplier_delay,shelf_life,category,date_of_purchase,amount,quantity,location,year,month
5993,253.45,0,Black Friday,Sunny,Middle,456,50231.0,94.64,9221.02,Laptop,27,739,2,66,Fashion,2024-01-08,3985.08,5,New York,2024,1
3517,401.9,0,New Year,Rainy,High,888,107465.0,371.41,22381.04,Tablet,20,49,6,359,Grocery,2024-01-08,3462.49,2,Houston,2024,1
3299,244.92,0,New Year,Snowy,Middle,370,109466.0,456.95,24073.02,TV,16,210,5,127,Home Appliance,2024-01-08,1309.03,6,Houston,2024,1
2324,374.47,0,Black Friday,Rainy,Low,270,66060.0,141.25,20354.58,Tablet,28,539,4,223,Home Appliance,2024-01-08,3225.14,4,New York,2024,1
4220,322.97,0,None,Rainy,High,797,65183.0,204.16,33741.72,Mobile,18,529,7,38,Fashion,2024-01-08,4857.67,6,Houston,2024,1
4526,306.04,0,Black Friday,Snowy,Middle,264,31017.0,405.72,30356.31,Smartwatch,11,878,3,355,Home Appliance,2024-01-08,1840.97,5,Houston,2024,1
2049,185.28,0,None,Sunny,Middle,305,90053.0,386.68,31325.03,Tablet,16,692,6,245,Fashion,2024-01-08,3692.86,5,Chicago,2024,1
5059,37.41,1,None,Rainy,Middle,413,35808.0,187.82,21183.94,Mobile,15,63,1,277,Fashion,2024-01-08,1362.48,2,San Francisco,2024,1
8632,34.97,0,Christmas,Rainy,Middle,880,21009.0,472.78,38470.52,Mobile,21,990,0,295,Fashion,2024-01-08,4913.9,2,Los Angeles,2024,1
7234,411.85,0,New Year,Snowy,Low,866,51661.0,169.07,17943.43,Laptop,24,502,9,66,Home Appliance,2024-01-08,2230.09,6,New York,2024,1
4221,260.41,0,None,Cloudy,Low,809,80171.0,9.17,31083.67,Tablet,10,137,8,113,Home Appliance,2024-01-08,3148.98,8,Houston,2024,1
6423,432.15,0,New Year,Sunny,High,893,137137.0,474.85,35155.12,Mobile,19,768,3,16,Home Appliance,2024-01-08,1190.85,8,Houston,2024,1
4867,286.15,1,None,Snowy,Middle,910,35595.0,323.19,23096.57,Tablet,24,431,3,77,Home Appliance,2024-01-08,2762.5,3,Los Angeles,2024,1
4294,469.26,0,Christmas,Cloudy,Middle,130,106233.0,327.18,48842.73,Smartwatch,25,103,8,147,Home Appliance,2024-01-08,811.42,7,New York,2024,1
4008,41.95,0,Diwali,Cloudy,High,581,87960.0,433.08,16019.3,Mobile,6,387,9,24,Electronics,2024-01-08,4241.53,8,Chicago,2024,1
8283,176.62,0,Diwali,Rainy,High,661,81831.0,111.11,35088.98,Tablet,27,913,6,341,Home Appliance,2024-01-08,2544.79,2,Houston,2024,1
2751,207.6,0,Black Friday,Snowy,High,108,132022.0,259.61,2343.37,Laptop,12,488,7,305,Fashion,2024-01-08,2594.74,9,Houston,2024,1
2899,183.99,0,Diwali,Cloudy,Middle,258,81625.0,252.78,10827.91,Laptop,15,724,0,18,Electronics,2024-01-08,3773.51,3,Houston,2024,1
9321,179.1,0,Christmas,Rainy,High,657,69911.0,64.71,34478.93,Smartwatch,7,306,3,279,Home Appliance,2024-01-08,3474.56,2,San Francisco,2024,1
3931,22.69,0,Black Friday,Rainy,High,845,146494.0,296.98,33709.18,Smartwatch,12,795,7,21,Fashion,2024-01-09,302.43,1,Houston,2024,1
7465,244.46,0,Christmas,Snowy,Middle,835,76501.0,9.11,4308.0,Mobile,9,305,8,70,Grocery,2024-01-09,4571.0,4,Los Angeles,2024,1
9142,447.81,0,None,Rainy,Middle,655,143710.0,352.7,1536.87,Smartwatch,9,642,4,217,Electronics,2024-01-09,1754.48,2,New York,2024,1
9924,159.99,0,Black Friday,Cloudy,Middle,664,50922.0,474.86,38863.05,Tablet,10,669,9,43,Grocery,2024-01-09,3700.48,9,Chicago,2024,1
6880,489.08,0,None,Snowy,High,366,26201.0,405.56,20216.3,TV,19,942,0,146,Electronics,2024-01-09,4005.98,8,San Francisco,2024,1
1685,75.74,1,None,Snowy,Low,863,65023.0,309.98,25023.3,Mobile,1,462,3,288,Home Appliance,2024-01-09,1121.79,8,Los Angeles,2024,1
3807,256.23,0,Diwali,Cloudy,High,199,135731.0,198.43,33325.85,Smartwatch,1,968,0,296,Grocery,2024-01-09,850.44,2,San Francisco,2024,1
2652,264.77,1,None,Snowy,Low,350,89299.0,487.57,46446.41,Mobile,9,368,5,94,Electronics,2024-01-09,4636.58,2,Houston,2024,1
3097,196.33,0,New Year,Rainy,Low,324,132879.0,216.91,2925.05,Smartwatch,16,824,1,112,Home Appliance,2024-01-09,2324.59,8,Houston,2024,1
4143,109.63,0,Black Friday,Rainy,High,128,112262.0,434.43,42234.15,Tablet,21,52,2,32,Grocery,2024-01-09,1730.22,3,Chicago,2024,1
9902,389.41,0,None,Cloudy,Middle,151,30387.0,197.27,36008.04,Laptop,14,862,3,312,Fashion,2024-01-09,1791.79,3,San Francisco,2024,1
3632,329.45,0,Christmas,Sunny,Low,277,46816.0,286.67,19879.75,Tablet,21,277,8,324,Grocery,2024-01-09,3071.51,1,New York,2024,1
9510,461.53,1,Black Friday,Cloudy,Middle,972,27076.0,451.54,21716.33,Laptop,25,442,0,364,Home Appliance,2024-01-09,3820.34,8,San Francisco,2024,1
8870,176.93,1,Black Friday,Snowy,Middle,765,139792.0,279.08,14701.57,Mobile,20,637,2,178,Home Appliance,2024-01-09,2477.43,6,Chicago,2024,1
3779,220.67,0,New Year,Rainy,High,557,20395.0,493.98,14856.52,Mobile,9,781,3,303,Grocery,2024-01-09,899.7,5,Chicago,2024,1
7954,352.09,0,New Year,Snowy,High,729,116473.0,114.66,36834.99,Tablet,3,777,5,131,Fashion,2024-01-09,3990.55,8,Los Angeles,2024,1
6425,252.1,0,New Year,Cloudy,Middle,748,103430.0,258.19,3386.15,Smartwatch,3,93,7,308,Electronics,2024-01-09,4035.35,3,San Francisco,2024,1
5075,271.99,0,New Year,Snowy,High,890,22115.0,91.33,32822.5,Mobile,19,332,1,329,Grocery,2024-01-09,3303.31,1,Chicago,2024,1
5408,162.91,0,Diwali,Rainy,Low,841,124858.0,427.57,14595.39,Smartwatch,14,411,6,356,Electronics,2024-01-09,2952.65,8,Chicago,2024,1
3416,350.25,0,None,Sunny,High,653,68433.0,119.19,12136.02,TV,3,405,4,56,Fashion,2024-01-09,3825.28,1,Chicago,2024,1
6518,205.02,0,Diwali,Rainy,Middle,510,78700.0,85.69,36948.5,TV,1,851,2,310,Home Appliance,2024-01-09,3681.7,8,Chicago,2024,1
9404,179.37,1,New Year,Snowy,Low,226,55109.0,37.84,2913.01,Mobile,2,426,4,232,Grocery,2024-01-09,4582.16,7,San Francisco,2024,1
8776,317.83,0,Diwali,Cloudy,Low,261,74714.0,314.22,18775.36,Mobile,9,131,9,158,Home Appliance,2024-01-09,4135.39,1,San Francisco,2024,1
2098,415.81,0,Diwali,Sunny,Middle,496,125792.0,415.79,43952.34,Tablet,14,617,5,37,Electronics,2024-01-09,2952.78,9,Chicago,2024,1
7429,188.74,0,Diwali,Sunny,High,393,125120.0,143.12,18119.88,Laptop,14,78,3,156,Grocery,2024-01-10,752.47,1,Los Angeles,2024,1
8062,429.04,0,Black Friday,Sunny,Low,631,132163.0,252.2,38958.44,Mobile,12,704,4,117,Grocery,2024-01-10,1649.32,2,Houston,2024,1
5686,233.94,0,New Year,Snowy,Middle,121,29579.0,475.27,39452.04,Laptop,1,798,5,327,Grocery,2024-01-10,1400.28,7,Houston,2024,1
8218,223.23,0,None,Sunny,High,572,62254.0,473.38,15892.81,Smartwatch,20,637,7,333,Electronics,2024-01-10,2706.26,6,New York,2024,1
1481,226.24,0,Diwali,Sunny,High,814,81328.0,433.48,2077.31,Laptop,8,826,0,76,Home Appliance,2024-01-10,1703.56,9,Houston,2024,1
3477,490.68,0,Christmas,Snowy,Low,336,135660.0,329.68,47255.95,TV,5,382,6,318,Fashion,2024-01-10,4233.49,1,Houston,2024,1
1128,427.07,0,None,Snowy,Low,395,91622.0,413.3,22662.9,Smartwatch,23,750,5,259,Grocery,2024-01-10,2863.88,2,Houston,2024,1
7040,81.0,0,New Year,Sunny,Low,560,135495.0,130.62,30636.49,Smartwatch,8,820,6,142,Electronics,2024-01-10,1490.37,2,San Francisco,2024,1
8410,17.28,1,None,Cloudy,High,564,28699.0,389.89,19781.09,Mobile,13,948,7,307,Fashion,2024-01-10,4731.96,2,San Francisco,2024,1
6820,152.41,0,Black Friday,Cloudy,Middle,876,77961.0,489.17,14267.86,Tablet,2,137,9,345,Grocery,2024-01-10,2805.78,2,New York,2024,1
1894,76.28,1,None,Sunny,Low,225,69946.0,235.36,31173.5,TV,21,940,4,31,Electronics,2024-01-10,4609.18,9,Chicago,2024,1
3054,222.38,0,Black Friday,Rainy,Low,974,119152.0,376.57,27308.03,Smartwatch,18,348,5,45,Grocery,2024-01-10,3395.68,8,San Francisco,2024,1
9545,25.37,1,Diwali,Rainy,High,177,128578.0,463.43,5480.61,TV,3,648,4,262,Home Appliance,2024-01-10,2208.81,4,New York,2024,1
6265,189.58,0,Christmas,Rainy,Middle,532,114913.0,250.97,6395.95,Mobile,27,106,6,69,Home Appliance,2024-01-10,1445.35,1,Los Angeles,2024,1
2364,109.43,0,Christmas,Rainy,Middle,245,53533.0,321.1,11383.76,TV,12,393,8,23,Fashion,2024-01-10,673.63,9,San Francisco,2024,1
5247,116.14,0,Black Friday,Cloudy,Middle,334,20217.0,388.74,43120.98,TV,21,74,2,111,Fashion,2024-01-10,2884.2,4,Houston,2024,1
4242,374.0,0,Diwali,Snowy,Low,725,121773.0,260.69,3337.06,Smartwatch,24,386,5,348,Home Appliance,2024-01-10,3655.54,8,New York,2024,1
9237,99.43,0,Black Friday,Cloudy,Low,774,64235.0,121.37,15530.73,Smartwatch,4,861,3,343,Home Appliance,2024-01-10,3703.47,8,New York,2024,1
4680,231.64,0,Christmas,Snowy,High,159,117045.0,10.24,14173.64,Smartwatch,15,785,6,353,Fashion,2024-01-10,1384.54,3,Houston,2024,1
9231,495.15,0,Black Friday,Sunny,Low,655,123589.0,433.96,43964.33,Mobile,10,982,2,347,Grocery,2024-01-10,3146.47,8,Chicago,2024,1
2799,96.08,0,New Year,Cloudy,High,473,149989.0,243.87,9820.72,Mobile,22,510,7,39,Home Appliance,2024-01-10,3645.58,3,San Francisco,2024,1
1030,186.51,0,Black Friday,Snowy,Middle,210,73028.0,365.48,12660.1,TV,6,690,1,359,Grocery,2024-01-10,2628.87,6,New York,2024,1
9837,11.28,0,New Year,Cloudy,Middle,548,120283.0,219.62,3506.05,TV,5,842,9,227,Grocery,2024-01-10,785.19,4,Houston,2024,1
8325,165.42,0,Diwali,Sunny,High,289,45627.0,335.26,32472.72,Mobile,25,725,2,329,Electronics,2024-01-10,3590.11,7,Houston,2024,1
4486,333.9,0,Black Friday,Sunny,Low,137,148564.0,402.92,43528.8,Tablet,8,896,2,33,Grocery,2024-01-11,4096.88,2,Houston,2024,1
9069,82.88,0,None,Rainy,High,176,128707.0,129.82,40204.97,Laptop,7,40,6,213,Grocery,2024-01-11,2655.27,1,Chicago,2024,1
4439,12.86,0,New Year,Snowy,Middle,866,85896.0,278.33,49337.16,Laptop,7,709,3,274,Grocery,2024-01-11,150.06,9,Los Angeles,2024,1
9781,333.49,0,New Year,Snowy,Low,833,94018.0,371.86,10815.7,TV,24,8,6,23,Home Appliance,2024-01-11,3888.98,4,New York,2024,1
2150,24.28,0,Diwali,Cloudy,High,381,113646.0,412.68,12484.73,Laptop,14,527,7,87,Electronics,2024-01-11,4840.41,3,Houston,2024,1
2828,202.23,0,New Year,Rainy,Middle,961,105915.0,476.54,29668.45,Tablet,11,263,2,141,Grocery,2024-01-11,4902.8,6,Los Angeles,2024,1
7999,214.08,0,Black Friday,Snowy,Middle,152,106588.0,487.62,30485.25,TV,15,83,6,39,Electronics,2024-01-11,1707.22,7,New York,2024,1
2215,138.94,0,None,Cloudy,High,604,29383.0,408.05,47525.0,Tablet,26,534,5,301,Fashion,2024-01-11,4217.15,9,Chicago,2024,1
3911,380.14,0,New Year,Snowy,Middle,525,62095.0,64.46,25174.91,Mobile,8,536,7,129,Fashion,2024-01-11,1973.1,2,New York,2024,1
7273,441.29,0,Diwali,Cloudy,High,470,23955.0,21.61,44445.01,Tablet,19,762,6,220,Home Appliance,2024-01-11,4598.7,4,Los Angeles,2024,1
5601,358.43,0,None,Cloudy,Low,466,132649.0,369.54,13797.7,Smartwatch,19,119,9,203,Electronics,2024-01-11,2246.02,8,Chicago,2024,1
1944,489.88,1,Christmas,Sunny,Low,926,119698.0,417.44,33627.53,Tablet,18,216,9,282,Grocery,2024-01-11,3801.36,1,Chicago,2024,1
9341,29.2,1,Black Friday,Rainy,Low,410,58284.0,169.1,32010.4,Smartwatch,18,978,4,177,Fashion,2024-01-11,489.55,3,San Francisco,2024,1
9900,222.43,0,Diwali,Snowy,High,129,137801.0,308.66,27478.85,TV,20,673,8,331,Electronics,2024-01-11,3688.07,3,Houston,2024,1
8114,452.18,0,New Year,Snowy,Middle,390,141594.0,213.48,10334.62,Laptop,15,202,4,176,Electronics,2024-01-11,4311.97,8,Los Angeles,2024,1
6106,132.53,0,Christmas,Snowy,High,405,36928.0,183.38,11226.64,Smartwatch,1,813,9,289,Home Appliance,2024-01-11,1659.05,6,Chicago,2024,1
4502,158.15,0,Black Friday,Rainy,High,515,49380.0,470.93,43173.64,Mobile,21,108,6,27,Home Appliance,2024-01-11,1822.08,2,Los Angeles,2024,1
5569,201.2,0,Black Friday,Rainy,Middle,347,47503.0,487.22,38017.98,Laptop,6,856,9,54,Electronics,2024-01-11,3503.99,4,San Francisco,2024,1
9370,336.38,0,None,Rainy,Middle,922,82070.0,277.6,1442.13,Laptop,21,726,5,90,Grocery,2024-01-11,2291.35,8,San Francisco,2024,1
6732,484.21,0,Diwali,Snowy,High,666,66140.0,326.27,35905.9,Mobile,23,287,2,73,Electronics,2024-01-11,4329.71,5,Houston,2024,1
4667,162.81,0,Black Friday,Snowy,Low,844,122953.0,259.19,38508.56,TV,21,51,6,198,Fashion,2024-01-11,2791.85,6,New York,2024,1
4930,307.24,0,None,Snowy,Low,645,120176.0,202.1,11009.28,Mobile,27,391,4,276,Fashion,2024-01-11,3196.92,6,New York,2024,1
9585,315.9,0,Black Friday,Sunny,Middle,341,119764.0,168.91,15983.97,TV,18,277,4,23,Grocery,2024-01-11,643.85,6,Chicago,2024,1
5329,40.61,0,New Year,Cloudy,High,216,81538.0,400.56,31162.96,Laptop,16,451,3,112,Fashion,2024-01-11,194.99,5,Chicago,2024,1
3861,263.89,0,None,Cloudy,Low,602,134410.0,188.32,25309.61,Smartwatch,19,428,9,38,Home Appliance,2024-01-12,3257.07,1,Chicago,2024,1
4465,59.37,0,Diwali,Cloudy,High,262,105505.0,292.39,20309.51,Laptop,8,997,3,152,Home Appliance,2024-01-12,2951.84,7,Chicago,2024,1
1026,330.77,1,None,Rainy,High,957,23279.0,221.5,47918.97,Mobile,28,233,2,103,Home Appliance,2024-01-12,3800.59,7,Chicago,2024,1
9164,326.77,0,None,Snowy,High,463,113577.0,27.35,27988.62,TV,15,917,8,158,Home Appliance,2024-01-12,1504.27,9,San Francisco,2024,1
6814,362.78,0,Diwali,Rainy,High,825,58671.0,17.58,34489.17,Smartwatch,26,906,9,257,Grocery,2024-01-12,2459.16,5,Houston,2024,1
6038,309.74,0,Diwali,Cloudy,Low,496,31602.0,369.55,38538.06,Smartwatch,18,23,6,173,Grocery,2024-01-12,808.92,5,San Francisco,2024,1
4238,193.19,0,Black Friday,Cloudy,Middle,130,96670.0,115.62,16121.12,TV,5,318,7,84,Electronics,2024-01-12,4817.53,6,Los Angeles,2024,1
7245,71.46,0,Christmas,Rainy,Low,112,105469.0,318.44,14769.11,TV,28,531,6,336,Grocery,2024-01-12,1381.47,1,San Francisco,2024,1
4754,449.67,0,None,Sunny,Low,289,143723.0,378.5,32664.46,Mobile,2,630,7,125,Home Appliance,2024-01-12,3371.42,4,New York,2024,1
4623,110.83,0,None,Rainy,High,610,53637.0,103.12,37636.69,TV,18,242,7,288,Fashion,2024-01-12,4330.54,9,Los Angeles,2024,1
4783,128.48,0,Diwali,Sunny,Middle,311,109964.0,441.05,48380.66,Tablet,13,959,6,63,Electronics,2024-01-12,4469.51,5,New York,2024,1
8291,133.96,0,Diwali,Sunny,Middle,134,23893.0,285.82,17213.33,Tablet,7,156,9,8,Fashion,2024-01-12,2928.97,7,Chicago,2024,1
1054,250.85,0,New Year,Rainy,Low,517,100940.0,405.88,1056.38,Tablet,2,322,5,152,Grocery,2024-01-12,3862.89,9,San Francisco,2024,1
3887,359.84,0,Christmas,Sunny,Middle,674,21881.0,264.26,30705.32,Tablet,27,109,3,313,Fashion,2024-01-12,3425.33,4,Los Angeles,2024,1
3968,53.54,0,Christmas,Cloudy,Middle,866,47619.0,93.54,49274.17,TV,2,571,7,364,Electronics,2024-01-12,2519.83,4,Houston,2024,1
8006,448.99,0,Christmas,Snowy,Middle,923,142066.0,439.05,8220.46,Laptop,29,680,7,259,Electronics,2024-01-12,2632.18,5,Los Angeles,2024,1
3362,201.01,0,Christmas,Sunny,Middle,495,125093.0,490.03,42207.89,TV,2,531,2,32,Home Appliance,2024-01-12,4249.51,5,San Francisco,2024,1
1200,180.57,0,Christmas,Cloudy,Middle,556,63923.0,484.51,42022.39,TV,27,619,6,205,Grocery,2024-01-12,4699.71,5,San Francisco,2024,1
2286,256.08,1,Black Friday,Cloudy,High,979,99443.0,447.01,41563.49,TV,7,171,9,349,Home Appliance,2024-01-12,3428.96,1,Chicago,2024,1
1217,355.24,0,New Year,Rainy,Middle,508,118752.0,244.0,27801.58,Smartwatch,13,715,3,222,Fashion,2024-01-12,4993.19,7,Chicago,2024,1
5099,192.34,0,Christmas,Rainy,Middle,189,64007.0,455.95,20638.96,TV,6,405,6,182,Home Appliance,2024-01-12,4200.03,8,New York,2024,1
5500,123.01,0,New Year,Cloudy,Low,521,20415.0,51.83,28005.21,Tablet,3,602,2,169,Electronics,2024-01-12,2954.65,3,Houston,2024,1
3936,323.25,0,Christmas,Sunny,High,427,97985.0,480.17,11366.78,Tablet,10,212,0,184,Home Appliance,2024-01-12,2326.07,8,Chicago,2024,1
3101,79.9,0,New Year,Rainy,Low,317,40392.0,271.79,10309.44,Laptop,18,489,3,170,Grocery,2024-01-12,4865.44,5,Chicago,2024,1
9206,173.17,0,Black Friday,Sunny,Middle,273,46115.0,363.6,14964.98,Smartwatch,21,705,8,358,Fashion,2024-01-13,3612.55,5,Chicago,2024,1
3354,377.39,0,Diwali,Sunny,Low,284,24361.0,318.36,26458.58,Mobile,3,618,5,293,Grocery,2024-01-13,4688.7,2,Los Angeles,2024,1
4304,401.24,0,New Year,Rainy,Low,995,71545.0,492.95,31243.76,Laptop,29,312,0,215,Grocery,2024-01-13,4786.29,8,Los Angeles,2024,1
4746,208.12,0,Diwali,Snowy,Low,846,142742.0,467.14,46255.98,Mobile,3,54,8,128,Grocery,2024-01-13,3536.55,6,Los Angeles,2024,1
3832,288.28,1,New Year,Sunny,Middle,280,54663.0,349.91,30456.52,Smartwatch,2,92,2,21,Electronics,2024-01-13,2264.55,9,New York,2024,1
9784,373.76,1,Christmas,Sunny,High,863,128162.0,192.39,35119.15,Laptop,4,125,2,38,Grocery,2024-01-13,1815.61,5,San Francisco,2024,1
9155,164.75,0,None,Rainy,Middle,936,149363.0,331.19,7647.46,TV,25,9,1,255,Grocery,2024-01-13,554.92,2,Houston,2024,1
1593,137.64,0,New Year,Snowy,Low,659,74715.0,409.13,46431.97,TV,28,378,9,115,Fashion,2024-01-13,3646.22,6,Los Angeles,2024,1
5304,499.73,0,None,Rainy,Low,930,71821.0,348.66,10345.63,Laptop,18,470,7,318,Home Appliance,2024-01-13,2917.4,3,Chicago,2024,1
2529,381.06,0,Christmas,Snowy,High,233,32923.0,373.97,24407.21,Smartwatch,3,261,4,325,Grocery,2024-01-13,2725.32,5,New York,2024,1
6726,79.63,1,None,Cloudy,High,550,87073.0,176.09,40544.49,TV,5,527,5,15,Home Appliance,2024-01-13,1002.33,7,Los Angeles,2024,1
7374,426.09,1,Christmas,Rainy,Middle,998,124637.0,125.48,43661.4,TV,9,82,7,231,Grocery,2024-01-13,4420.44,3,Los Angeles,2024,1
8615,71.09,0,Christmas,Cloudy,High,576,44419.0,160.92,44917.11,TV,5,617,2,227,Electronics,2024-01-13,351.64,2,Chicago,2024,1
4685,223.8,0,New Year,Cloudy,Low,229,140238.0,161.32,45354.25,Smartwatch,1,541,8,170,Home Appliance,2024-01-13,277.53,1,Chicago,2024,1
9578,203.9,0,None,Sunny,Middle,337,91342.0,265.13,36949.97,Mobile,27,712,0,255,Electronics,2024-01-13,450.46,2,Los Angeles,2024,1
3793,411.62,0,New Year,Cloudy,Low,907,87232.0,275.88,13664.06,TV,14,186,6,234,Electronics,2024-01-13,4693.41,7,San Francisco,2024,1
8400,355.14,0,Christmas,Sunny,High,819,137425.0,92.67,42105.02,Laptop,24,458,4,114,Fashion,2024-01-13,1399.57,9,Houston,2024,1
1112,320.03,0,New Year,Sunny,High,997,99835.0,223.03,41782.32,Smartwatch,6,44,6,206,Electronics,2024-01-13,4400.13,2,Houston,2024,1
7457,319.82,1,Christmas,Cloudy,Middle,186,119346.0,196.48,35170.81,Tablet,23,116,1,166,Electronics,2024-01-13,3675.07,6,Los Angeles,2024,1
2553,183.83,0,Christmas,Cloudy,Middle,365,68172.0,119.4,33653.55,TV,5,174,3,85,Electronics,2024-01-13,2190.29,4,Chicago,2024,1
2640,135.89,0,None,Rainy,High,391,132467.0,121.46,15770.9,Laptop,12,928,6,86,Fashion,2024-01-13,1759.7,1,New York,2024,1
4019,431.33,1,Black Friday,Cloudy,Low,860,147942.0,430.8,10674.31,Mobile,29,480,9,243,Fashion,2024-01-13,4967.73,9,Houston,2024,1
3585,386.87,0,Black Friday,Sunny,High,808,50373.0,211.14,11649.04,Laptop,14,534,7,226,Home Appliance,2024-01-13,3915.97,2,Los Angeles,2024,1
2570,241.9,1,Diwali,Snowy,High,503,134854.0,162.95,48712.82,Smartwatch,29,691,5,184,Electronics,2024-01-13,232.63,3,New York,2024,1
4721,392.95,1,Diwali,Rainy,Low,272,83420.0,283.39,38711.54,TV,13,429,0,54,Home Appliance,2024-01-14,4334.32,2,Los Angeles,2024,1
7748,481.75,0,None,Snowy,High,747,139466.0,376.9,26500.68,Laptop,26,938,3,330,Fashion,2024-01-14,160.94,8,San Francisco,2024,1
3802,386.57,0,New Year,Rainy,High,857,110268.0,271.81,48618.44,Smartwatch,2,182,9,75,Electronics,2024-01-14,4099.76,3,New York,2024,1
7823,159.32,0,Diwali,Sunny,High,554,51579.0,7.12,29285.34,Mobile,21,357,5,292,Home Appliance,2024-01-14,3338.49,1,Chicago,2024,1
3230,40.32,0,Black Friday,Snowy,Middle,960,101821.0,73.9,44157.79,Smartwatch,29,219,6,248,Home Appliance,2024-01-14,4859.56,9,San Francisco,2024,1
3352,288.0,0,None,Sunny,Low,506,70462.0,306.75,33545.26,Mobile,28,221,3,35,Grocery,2024-01-14,1276.43,4,New York,2024,1
8885,420.93,1,None,Rainy,Middle,294,127737.0,115.26,28245.71,Tablet,19,101,7,21,Fashion,2024-01-14,2283.89,9,New York,2024,1
1626,260.54,0,None,Sunny,High,896,53701.0,254.68,39528.23,Smartwatch,25,476,3,210,Fashion,2024-01-14,4754.86,8,Chicago,2024,1
9069,37.96,1,Black Friday,Cloudy,High,132,126633.0,191.31,48360.91,Laptop,15,160,5,304,Electronics,2024-01-14,3934.43,9,San Francisco,2024,1
5580,495.78,1,Christmas,Rainy,Low,929,52816.0,75.17,19440.88,Mobile,21,638,9,176,Electronics,2024-01-14,1920.87,4,Los Angeles,2024,1
5800,312.46,1,Christmas,Rainy,High,751,26673.0,101.95,21912.58,Mobile,9,327,9,165,Grocery,2024-01-14,510.89,9,New York,2024,1
7554,97.24,1,Black Friday,Snowy,Low,188,149875.0,75.47,4437.11,Tablet,4,465,5,61,Grocery,2024-01-14,1947.38,7,San Francisco,2024,1
4511,88.22,0,Diwali,Sunny,High,921,110312.0,411.55,30860.45,Laptop,25,79,9,158,Fashion,2024-01-14,4209.89,4,Chicago,2024,1
1766,231.4,0,Christmas,Snowy,Middle,759,133541.0,240.01,29324.85,Mobile,27,88,4,269,Home Appliance,2024-01-14,2955.41,4,Houston,2024,1
7860,66.6,0,Diwali,Cloudy,Low,494,144652.0,465.98,31101.38,Laptop,8,853,1,10,Home Appliance,2024-01-14,2429.83,3,San Francisco,2024,1
1527,100.36,0,New Year,Cloudy,Middle,377,95523.0,130.33,42268.45,TV,20,845,1,142,Home Appliance,2024-01-14,807.87,9,Los Angeles,2024,1
1818,6.93,0,Black Friday,Snowy,Middle,480,123096.0,326.03,20159.03,Tablet,19,383,4,75,Home Appliance,2024-01-14,1062.72,4,Chicago,2024,1
1726,256.55,0,New Year,Rainy,Low,922,103670.0,106.65,10184.4,Laptop,3,442,0,20,Grocery,2024-01-14,613.29,8,Chicago,2024,1
5025,448.59,0,New Year,Snowy,Middle,249,83994.0,73.9,48791.16,Tablet,10,353,9,359,Fashion,2024-01-14,3969.93,1,New York,2024,1
7876,108.09,0,Black Friday,Cloudy,High,975,78713.0,65.53,37502.5,Tablet,28,251,7,14,Electronics,2024-01-14,512.12,3,San Francisco,2024,1
2685,328.94,0,Christmas,Snowy,Low,219,37716.0,416.69,44571.56,Tablet,26,232,1,146,Fashion,2024-01-14,908.39,4,New York,2024,1
7723,311.2,0,New Year,Rainy,Middle,571,67165.0,118.34,10185.23,Tablet,17,902,5,301,Grocery,2024-01-14,2950.06,4,Chicago,2024,1
9508,395.61,0,None,Sunny,Middle,995,144718.0,267.15,31332.81,Tablet,15,192,0,127,Home Appliance,2024-01-14,3916.24,6,Los Angeles,2024,1
9261,343.89,0,None,Sunny,Middle,777,30639.0,220.42,28257.43,TV,15,140,6,65,Grocery,2024-01-14,4707.92,1,Chicago,2024,1
9269,354.77,0,Diwali,Rainy,Low,277,102420.0,208.97,38946.3,Mobile,22,271,2,276,Home Appliance,2024-01-15,4075.38,8,San Francisco,2024,1
5036,442.17,0,Black Friday,Sunny,Middle,503,115826.0,131.46,12795.5,Mobile,28,679,6,172,Electronics,2024-01-15,234.19,8,San Francisco,2024,1
3223,25.85,0,None,Cloudy,High,517,90710.0,135.95,23929.05,Laptop,5,352,0,316,Home Appliance,2024-01-15,3588.43,1,Chicago,2024,1
6423,465.9,1,None,Sunny,High,716,147308.0,375.38,18977.72,Tablet,23,419,6,212,Grocery,2024-01-15,57.52,7,Houston,2024,1
9819,216.91,0,Christmas,Sunny,High,646,86701.0,22.15,27593.29,TV,7,442,4,216,Fashion,2024-01-15,3537.63,4,San Francisco,2024,1
1299,55.94,0,New Year,Rainy,High,623,95798.0,132.28,23700.92,Mobile,27,76,0,197,Grocery,2024-01-15,4434.45,1,Los Angeles,2024,1
6859,311.02,0,None,Cloudy,High,115,107634.0,463.93,3305.16,Mobile,17,486,0,329,Grocery,2024-01-15,1239.25,9,San Francisco,2024,1
7729,461.9,0,Christmas,Sunny,High,183,145771.0,219.2,15237.18,TV,12,704,2,64,Electronics,2024-01-15,2736.21,9,Los Angeles,2024,1
9051,63.92,0,Diwali,Sunny,Middle,190,124717.0,213.05,12260.96,TV,16,203,7,136,Grocery,2024-01-15,1325.56,3,Houston,2024,1
7598,252.23,0,New Year,Sunny,High,600,147520.0,258.95,32111.45,Tablet,4,450,3,138,Electronics,2024-01-15,1635.3,4,Los Angeles,2024,1
